HOLEID,X,Y,Z,cu_ppm,au_ppm,ag_ppm,fe_ppm,s_ppm,total_sulphide_ppm,CuEq_ppm
14,510.1451749999542,-350.23031999729574,159.04,100.0,0.0,0.01,221900.0,100.0,222100.0,100.84
14,509.2251749999122,-352.40031999722123,152.53,8800.0,0.31,2.14,281700.0,2800.0000000000005,293300.0,9026.26
14,508.3351749998983,-354.5003199968487,146.16,10000.0,0.54,2.4,311600.0,3200.0,324800.0,10282.6
14,506.78517499996815,-358.05031999759376,135.3,8300.0,0.3,2.11,265500.0,2500.0,276300.0,8522.24
14,504.3451749999076,-363.55031999759376,118.36,8200.0,0.54,1.91,253400.0,2600.0,264200.0,8441.44
14,502.8551749999169,-366.9903199970722,107.81,2800.0000000000005,0.08,0.72,226000.0,900.0,229700.0,2872.4800000000005
15,-816.7248250000412,644.9296800028533,283.01,8200.0,0.08,1.52,154700.0,100.0,163000.0,8339.68
15,-819.8448250000365,636.8096800036728,259.57,10200.0,0.38,1.1,131000.0,2100.0,143300.0,10349.4
15,-823.0048250000691,628.6796800028533,236.14,8100.000000000001,0.2,1.51,214500.0,2700.0,225300.0,8256.84
15,-826.2548250000691,620.4896800033748,212.75,3400.0000000000005,0.08,0.94,177900.0,1100.0,182400.0,3490.9600000000005
15,-829.6548250000924,612.1296800021082,189.43,5000.0,0.13,1.28,183800.0,1700.0000000000002,190500.0,5127.02
15,-833.454825000139,603.0696800034493,166.45,1500.0,0.19,0.42,199900.0,500.0,201900.0,1563.78
15,-837.814825000125,593.0796800032258,143.95,2600.0,0.09,0.76,241900.0,900.0,245400.0,2677.34
15,-842.3948250000831,582.8496800027788,121.6,7000.0,0.59,1.83,238300.0,2200.0,247500.0,7242.22
15,-847.2248250000412,572.5296800024807,99.35,1800.0,0.07,0.44,141300.0,600.0,143700.0,1847.46
15,-852.2748250000877,562.0896800030023,77.21,2500.0,0.13,0.49,237900.0,1000.0,241400.0,2560.66
15,-857.5548250001157,551.5296800024807,55.17,4100.0,0.17,1.29,210900.0,1100.0,216100.0,4233.86
15,-863.1148250000551,540.7996800020337,33.28,12100.0,0.59,4.93,261900.0,3500.0,277500.0,12602.62
15,-868.8948250000831,529.9096800033003,11.53,19200.0,0.81,6.81,331500.0,5300.0,356000.0,19893.54
15,-874.9148250001017,518.7696800027043,-10.02,4700.0,0.16,1.63,257500.0,1300.0,263500.0,4860.92
15,-881.2148250000319,507.4296800028533,-31.39,4400.0,0.29,1.61,239100.0,1100.0,244600.0,4578.74
15,-887.8348250000272,495.7796800024808,-52.5,4000.0,0.13,1.46,218900.0,1000.0,223900.0,4142.14
15,-894.0048250000691,485.0596800036728,-71.74,5600.000000000001,0.3,5.71,205900.0,1400.0000000000002,212900.0,6124.640000000001
16,336.0951749999076,-521.8903199974447,309.4,4300.0,0.18,0.76,260200.0,1400.0000000000002,265900.0,4390.84
16,332.88517499994487,-529.8203199971467,285.91,2300.0,0.21,0.58,219300.0,1500.0,223100.0,2380.22
16,329.7351749999216,-537.6403199974447,262.37,1200.0,0.01,0.19,129600.0,1500.0,132300.0,1217.46
16,327.3951749999542,-543.3903199974447,244.95,3700.0,0.01,0.21,91300.0,5400.0,100400.0,3719.14
16,323.9951749999309,-551.5603199973702,220.08,2600.0,0.01,0.62,105200.0,1400.0000000000002,109200.0,2653.58
16,321.5651749998797,-557.2203199975193,202.76,800.0,0.01,0.22,139400.0,400.0,140600.0,819.98
16,318.38517499994487,-564.4403199963272,180.49,2600.0,0.12,0.77,217700.0,900.0,221200.0,2682.68
16,315.0551749998704,-572.0503199975938,156.91,3700.0,0.16,1.04,238700.0,1500.0,243900.0,3811.36
16,311.77517499995884,-579.6303199976683,133.32,3300.0,0.15,0.97,230600.0,1300.0,235200.0,3403.98
16,308.5051749999402,-587.2603199966252,109.74,12000.0,1.26,2.62,350700.0,5400.0,368100.0,12409.08
16,305.27517499995884,-594.9303199965507,86.16,4300.0,0.21,0.87,250900.0,1900.0,257100.0,4404.58
16,302.0351749999681,-602.7003199979663,62.62,9100.0,0.63,1.82,265100.0,3200.0,277400.0,9347.38
16,299.96517499990296,-607.6803199965507,47.59,7700.0,0.22,1.81,111200.0,2100.0,121000.0,7885.04
17,412.54517499986105,-347.3303199969232,215.43,5000.0,0.31,1.18,278100.0,1300.0,284400.0,5145.62
17,411.8751749999356,-349.0403199978173,210.54,33300.0,2.26,7.95,452900.0,10200.0,496400.0,34306.8
17,409.78517499996815,-354.2503199968487,195.69,3900.0,0.2,1.04,222100.0,1100.0,227100.0,4017.36
17,407.685174999875,-359.48031999729574,180.82,24500.0,1.66,5.94,411200.0,8000.0,443700.0,25247.96
17,405.7251749999122,-364.2503199968487,167.23,8900.0,0.26,2.28,230400.0,2600.0,241900.0,9130.52
17,402.21517499990296,-372.6003199964762,143.25,6700.0,0.45,1.54,222200.0,2100.0,231000.0,6896.86
17,398.5851749998983,-380.97031999751925,119.29,6800.000000000001,0.49,1.41,276900.0,2400.0,286100.0,6991.9400000000005
18,-554.064825000125,221.11968000233173,387.12,1100.0,0.07,1.18,274200.0,200.0,275500.0,1209.62
18,-551.034825000097,228.95968000218272,363.95,3700.0,0.06,0.59,239900.0,200.0,243800.0,3758.56
18,-547.2348250000505,239.02968000248077,335.57,8700.0,0.29,2.32,71400.0,2300.0,82400.0,8938.38
18,-544.0048250000691,247.44968000240624,312.25,3400.0000000000005,0.09,0.91,145600.0,1000.0,150000.0,3489.9400000000005
18,-540.674825000111,256.0496800020337,289.02,4000.0,0.15,1.21,212400.0,1300.0,217700.0,4124.14
18,-537.3048250001157,264.7196800019592,265.81,3700.0,0.16,0.97,237500.0,1200.0,242400.0,3805.48
18,-533.9648250000319,273.5096800029278,242.65,4700.0,0.22,1.24,248700.0,1600.0,255000.0,4837.16
18,-530.5748250001343,282.4196800030768,219.54,7400.0,0.43,1.7,244900.0,2000.0,254300.0,7607.3
18,-527.204825000139,291.6696800030768,196.56,6300.0,0.28,1.6,249100.0,1600.0,257000.0,6476.4
18,-523.674825000111,301.13968000374734,173.69,6400.0,0.47,1.61,241600.0,1700.0000000000002,249700.0,6605.74
18,-520.0248250000877,310.6496800035238,150.86,3800.0,0.25,0.94,235900.0,1000.0,240700.0,3916.46
18,-517.034825000097,318.8796800021082,131.69,9500.0,0.55,3.36,236800.0,3000.0,249300.0,9864.74
18,-514.0948250000365,327.19968000240624,112.55,9700.0,0.45,3.61,250600.0,2800.0000000000005,263100.0,10070.74
18,-510.6648250001017,337.1596800033003,89.88,4900.0,0.24,1.66,228700.0,1500.0,235100.0,5075.44
18,-507.2148250000319,347.2496800031513,67.27,8800.0,0.42,2.69,263300.0,2700.0,274800.0,9088.96
18,-503.6848250001203,357.44968000240624,44.72,4200.0,0.19,1.07,248600.0,1400.0000000000002,254200.0,4318.38
18,-500.034825000097,367.7796800024808,22.25,6300.0,0.67,1.44,235000.0,2100.0,243400.0,6521.46
18,-497.3548250000458,375.1296800021082,6.45,8200.0,0.4,1.71,281900.0,4600.0,294700.0,8403.64
19,954.575174999889,-492.2303199972957,353.94,1400.0000000000002,0.16,0.14,79700.0,600.0,81700.0,1435.7600000000002
19,951.295174999861,-500.55031999759376,330.6,3500.0,0.19,0.42,62100.0,1700.0000000000002,67300.0,3563.78
19,947.825174999889,-508.7603199966252,307.24,12300.0,0.26,0.81,80600.0,5900.0,98800.0,12407.04
19,944.2351749999216,-516.9303199965507,283.89,4800.0,0.22,0.55,85200.0,2200.0,92200.0,4879.2
19,940.7051749998936,-524.5303199980408,262.09,3000.0,0.16,0.2,82899.99999999999,2000.0,87899.99999999999,3040.8
19,936.6251749999356,-532.8503199964762,238.26,5200.0,0.36,0.23,70100.0,4600.0,79900.0,5273.32
19,934.9151749999728,-536.2103199977428,228.56,1700.0000000000002,0.56,0.14,38300.0,1100.0,41100.0,1795.7600000000002
19,930.285174999968,-544.9803199972957,203.29,2500.0,0.06,0.39,137800.0,1100.0,141400.0,2541.76
19,925.4751749999124,-553.7603199966252,177.96,1900.0,0.06,0.41,205400.0,800.0,208100.0,1943.44
19,921.3651749999262,-561.2503199968487,156.75,1400.0000000000002,0.08,0.32,227800.0,600.0,229800.0,1438.8800000000003
20,-796.454825000139,697.3096800036728,260.58,6600.0,0.53,0.44,86900.0,1200.0,94700.0,6716.46
20,-799.6148250000551,689.2796800024807,237.12,3100.0,0.35,0.11,47300.00000000001,1800.0,52200.00000000001,3161.74
20,-802.8248250001343,681.1996800024062,213.68,2300.0,0.22,0.07,45500.0,1600.0,49400.0,2338.88
20,-806.1348250000738,673.1196800023317,190.26,5400.0,0.29,0.28,134200.0,3200.0,142800.0,5467.02
20,-809.0948250000365,666.2196800019592,170.64,9800.0,0.64,0.59,168700.0,4900.0,183400.0,9945.56
20,-811.5948250000365,660.4996800031513,154.69,5800.0,0.37,0.38,102300.0,2700.0,110800.0,5887.42
20,-813.6148250000551,655.9296800028533,142.18,6400.0,0.2,1.12,143100.0,2200.0,151700.0,6524.08
20,-821.3548250000458,639.6196800023317,98.08,5400.0,0.11,1.28,171100.0,1700.0000000000002,178200.0,5524.02
20,-825.8048250001157,631.0396800022572,75.03,5000.0,0.11,1.58,187900.0,1700.0000000000002,194600.0,5149.22
20,-830.4848250000505,622.3296800032258,52.07,2500.0,0.08,0.73,171500.0,900.0,174900.0,2573.32
20,-835.3948250000831,613.5696800034493,29.17,2000.0,0.11,0.51,189800.0,700.0000000000001,192500.0,2059.34
20,-839.534825000097,606.3696800023317,10.57,1200.0,0.04,0.27,178900.0,400.0,180500.0,1228.68
20,-843.0848250000272,600.2996800020337,-4.91,1700.0000000000002,0.18,0.35,205900.0,1000.0,208600.0,1756.4000000000003
20,-850.8048250001157,587.3796800021082,-37.47,3000.0,0.11,1.22,208100.0,900.0,212000.0,3118.98
20,-853.6848250001203,582.6396800037473,-49.2,10400.0,0.6,4.09,271000.0,3400.0000000000005,284800.0,10833.56
20,-856.3448250000365,578.3196800034493,-59.81,25900.0,0.99,10.31,352000.0,8200.0,386100.0,26914.54
20,-856.9648250000319,577.2996800020337,-62.31,9200.0,0.76,4.27,288000.0,3000.0,300200.0,9672.68
20,-857.6248250000644,576.2296800035983,-64.92,23300.0,1.33,8.52,404400.0,9300.0,437000.0,24215.18
20,-860.0748250001343,572.3296800032258,-74.47,11800.0,0.68,4.79,284800.0,4000.0,300600.0,12304.36
20,-862.7648250000784,568.0696800034493,-84.92,32600.0,0.76,10.98,315900.0,9700.0,358200.0,33636.32
20,-863.6648250001017,566.6296800021082,-88.43,10000.0,0.92,2.86,255300.0,3300.0,268600.0,10378.24
20,-865.064825000125,564.4096800033003,-93.88,25800.0,4.64,7.44,399100.0,8400.0,433300.0,27120.96
20,-867.3748250000644,560.7296800035983,-102.89,16600.0,0.93,4.92,303400.0,6500.0,326500.0,17152.78
20,-871.9848250000505,553.3896800037473,-120.86,12200.0,0.58,4.89,314400.0,3400.0000000000005,330000.0,12697.76
21,775.8751749999356,-810.0103199966252,383.66,4900.0,0.17,1.26,110300.0,200.0,115400.0,5031.34
21,772.575174999889,-817.8703199978918,360.16,2500.0,0.05,0.59,40500.0,800.0,43800.0,2557.06
21,769.1251749999356,-825.7703199964017,336.7,2100.0,0.1,0.42,45599.99999999999,800.0,48499.99999999999,2150.28
21,766.4251749998657,-831.6303199976683,319.31,2600.0,0.1,0.49,57000.0,800.0,60400.0,2656.16
21,763.5151749999495,-837.9303199965507,300.98,2300.0,0.05,0.27,121600.0,1000.0,124900.0,2330.18
21,759.4551749998936,-846.9603199977428,275.75,2400.0,0.03,0.28,117700.0,1100.0,121200.0,2428.02
22,453.7251749999122,-223.11031999625263,191.23,5000.0,0.33,1.47,331100.0,1600.0,337700.0,5172.98
22,451.4051749999635,-229.2503199968487,173.21,14400.0,1.56,3.34,477200.0,5800.0,497400.0,14914.56
22,450.1751749998657,-232.37031999789176,164.08,8300.0,0.48,1.01,420000.0,6000.0,434300.0,8456.84
22,449.71517499990296,-233.5103199966252,160.7,34400.0,2.48,3.94,500000.0,15600.0,550000.0,35102.96
22,449.0151749999495,-235.22031999751923,155.68,4000.0,0.27,0.54,315200.0,1800.0,321000.0,4085.86
22,447.8151749998797,-238.0903199966997,147.2,18200.0,1.49,2.49,413400.00000000006,7500.0,439100.00000000006,18632.66
22,446.4551749998936,-241.30031999759376,137.67,27900.0,2.15,5.51,441600.0,9500.0,479000.0,28685.34
22,445.5251749999589,-243.43031999655068,131.34,12800.0,0.59,3.24,333300.0,3900.0,350000.0,13160.66
22,444.825174999889,-245.0303199980408,126.6,34600.0,4.37,7.85,474300.0,10400.0,519300.0,35914.9
22,442.5051749999402,-250.1903199963272,111.18,9100.0,0.99,1.89,290500.0,3200.0,302800.0,9407.26
22,439.71517499990296,-256.27031999640167,92.83,20700.0,2.71,2.33,481400.0,11299.999999999998,513400.0,21302.22
22,437.4251749998657,-261.1003199964762,78.26,8600.0,0.73,2.01,323700.0,3700.0,336000.0,8878.34
22,435.8151749998797,-264.5103199966252,68.11,16500.0,1.45,3.06,470700.0,7200.0,494400.0,16974.54
22,435.3151749998797,-265.5703199971467,64.99,5200.0,1.07,0.89,306400.0,2100.0,313700.0,5435.26
22,434.685174999875,-266.9103199969977,61.0,20300.0,3.48,1.95,500000.0,12000.0,532300.0,20985.8
22,433.8451749999076,-268.6703199967742,55.77,10700.0,1.19,1.71,344300.0,5500.0,360500.0,11022.14
22,431.7351749999216,-273.1603199969977,42.51,16000.0,1.42,2.67,443400.00000000006,6800.000000000001,466200.00000000006,16437.28
22,428.3451749999076,-280.27031999640167,21.44,9900.0,0.77,2.48,302100.0,3400.0000000000005,315400.0,10223.82
22,426.185174999875,-284.7403199970722,8.19,23900.0,0.72,6.76,311500.0,6800.000000000001,342200.0,24575.84
22,424.6651749999728,-287.89031999744475,-1.13,6400.0,0.29,2.48,185700.0,1800.0,193900.0,6651.82
22,422.78517499996815,-291.7803199980408,-12.56,16800.0,0.88,4.06,317600.0,4900.0,339300.0,17273.04
22,420.96517499990296,-295.5303199980408,-23.52,34600.0,1.67,7.92,417200.0,10100.0,461900.0,35515.78
22,417.6451749999542,-302.3503199964762,-43.35,8000.0,0.48,1.61,293400.0,2900.0,304300.0,8207.24
22,414.9051749999635,-307.88031999766827,-59.48,19500.0,1.53,5.3,401700.0,6400.0,427600.0,20174.7
22,414.075174999889,-309.55031999759376,-64.36,4200.0,0.15,1.1,298600.0,1400.0000000000002,304200.0,4314.9
23,131.6651749999728,52.879680002108216,238.86,3500.0,0.14,0.98,283600.0,1000.0,288100.0,3603.32
23,133.44517499988433,57.43968000262976,225.37,9600.0,0.41,2.79,386800.0,2900.0,399300.0,9895.86
23,135.31517499987967,62.22968000359833,211.2,4000.0,0.17,1.19,280400.0,1300.0,285700.0,4125.46
23,136.85517499991693,66.20968000218272,199.56,14000.0,1.16,3.0,403700.0,4500.0,422200.0,14426.0
23,138.61517499992624,70.76968000270426,186.44,3500.0,0.18,0.76,279200.0,1000.0,283700.0,3590.84
23,141.7551749999402,79.16968000307679,163.1,3600.0,0.22,0.64,287300.0,1000.0,291900.0,3686.76
23,144.11517499992624,85.73968000337481,145.49,6000.0,0.33,0.83,368000.0,2000.0,376000.0,6119.22
23,145.29517499986105,88.9996800031513,136.91,5500.0,0.18,1.26,428400.00000000006,1800.0,435700.00000000006,5632.84
23,147.4251749998657,94.81968000344932,121.74,4900.0,0.19,1.02,268600.0,1400.0000000000002,274900.0,5014.18
23,151.02517499995884,104.6696800030768,96.67,11100.000000000002,0.56,2.66,357400.0,3700.0,372200.0,11407.440000000002
23,153.18517499987502,110.56968000344932,82.05,33800.0,2.69,10.28,422200.0,10700.0,466700.0,35067.02
23,154.11517499992624,113.12968000210822,75.79,11200.000000000002,0.55,3.13,315600.0,3700.0,330500.0,11545.420000000002
23,156.46517499990296,119.54968000203372,60.23,20700.0,1.32,4.74,458000.0,8000.0,486700.0,21296.16
23,158.6751749998657,125.4696800019592,46.02,15900.0,1.0,4.87,420300.0,5100.0,441300.0,16459.08
23,159.6551749999635,128.06968000344932,39.81,7200.0,0.23,2.38,335600.0,2500.0,345300.0,7434.42
23,160.4251749998657,130.0896800030023,35.0,19200.0,0.6,6.27,410300.0,6400.0,435900.0,19816.68
23,161.4051749999635,132.68968000262976,28.85,5300.0,0.21,1.3,299500.0,1900.0,306700.0,5440.7
23,163.22517499991227,137.4896800033748,17.56,22000.0,1.61,3.87,492400.0,8900.0,523300.0,22566.58
23,166.19517499988433,145.25968000292778,-0.46,8300.0,0.64,2.51,273500.0,2700.0,284500.0,8606.84
23,168.60517499991693,151.4696800019592,-14.65,20000.0,1.41,4.05,405200.00000000006,7100.0,432300.00000000006,20551.7
23,169.5951749999076,153.9996800031513,-20.36,5800.0,0.32,1.68,249300.0,1800.0,256900.0,5989.12
23,171.56517499987967,159.0496800020337,-31.57,9200.0,0.71,2.14,302600.0,3200.0,315000.0,9486.26
23,173.36517499992624,163.77968000248077,-41.87,16800.0,2.2,5.26,399000.0,5400.0,421200.0,17571.84
23,174.36517499992624,166.39968000352383,-47.57,11200.000000000002,1.56,2.3,344099.99999999994,5699.999999999999,360999.99999999994,11627.200000000003
23,175.9251749998657,170.4996800031513,-56.5,28900.0,3.31,4.62,493000.0,13300.0,535200.0,29784.58
24,-500.45482500013895,206.3296800032258,387.71,3000.0,0.05,1.09,244700.0,100.0,247800.0,3099.06
24,-503.5248250000877,198.0796800032258,364.31,3300.0,0.03,0.28,230000.0,200.0,233500.0,3328.02
24,-506.7248250000412,189.75968000292775,340.95,2100.0,0.05,0.33,245300.0,700.0000000000001,248100.0,2135.22
24,-509.7948250001064,182.30968000367284,320.0,1700.0000000000002,0.1,0.39,232900.0,900.0,235500.0,1747.7600000000002
24,-512.9748250000412,174.80968000367284,299.08,3600.0,0.04,0.37,14300.0,1000.0,18900.0,3637.08
24,-515.2348250000505,169.62968000210822,284.94,3500.0,0.03,0.62,23100.0,1400.0000000000002,28000.0,3556.58
24,-517.034825000097,165.67968000285327,274.32,4500.0,0.13,1.37,158000.0,1500.0,164000.0,4634.58
24,-520.8648250000551,157.50968000292778,252.81,4800.0,0.06,0.99,27200.000000000004,1300.0,33300.0,4892.16
25,-880.6048250000458,756.5096800029278,283.61,4500.0,0.23,1.06,149700.0,200.0,154400.0,4623.54
25,-883.8948250000831,748.3196800034493,260.15,3600.0,0.18,0.12,55800.0,1600.0,61000.0,3637.08
25,-887.2948250001064,740.1196800023317,236.71,3300.0,0.18,0.13,49700.0,2000.0,55000.0,3337.92
25,-889.3948250000831,735.3096800036728,223.0,4700.0,0.34,0.33,105600.0,2100.0,112400.0,4778.72
25,-890.8248250001343,732.2096800021827,214.24,4800.0,0.24,0.31,67600.0,2300.0,74700.0,4862.04
25,-893.0448250001064,727.6596800033003,201.54,6400.0,0.2,0.48,122300.0,3200.0,131900.0,6470.32
25,-896.064825000125,721.7296800035983,185.16,9600.0,0.52,0.59,181200.0,5699.999999999999,196500.0,9727.56
25,-898.6948250001296,716.8396800030023,171.9,3800.0,0.17,0.27,166900.0,1600.0,172300.0,3848.18
25,-901.6948250001296,711.4696800019592,157.54,4500.0,0.14,0.38,156000.0,2000.0,162500.0,4552.92
25,-906.8648250000552,702.5396800022572,134.77,3500.0,0.33,0.28,146200.0,1400.0000000000002,151100.0,3573.02
25,-911.2548250000692,695.3196800034493,116.81,3300.0,0.11,0.31,156800.0,1500.0,161600.0,3342.54
25,-916.1848250001204,687.4696800019592,97.49,900.0,0.02,0.13,181000.0,400.0,182300.0,913.92
25,-921.454825000139,679.3696800023317,77.81,1700.0000000000002,0.07,0.3,161400.0,600.0,163700.0,1735.7000000000003
25,-926.564825000125,671.7296800035983,59.6,5400.0,0.17,1.2,188700.0,2000.0,196100.0,5526.3
25,-933.0448250001064,662.2496800031513,37.34,1700.0000000000002,0.08,0.3,137300.0,600.0,139600.0,1737.2000000000003
25,-937.6448250000832,655.6496800035238,22.05,9600.0,0.16,2.41,134600.0,3100.0,147300.0,9826.44
25,-940.4048250000924,651.7696800027043,13.14,11700.0,0.24,1.25,290800.0,5900.0,308400.0,11841.0
25,-945.5448250001064,644.6496800035238,-3.14,1500.0,0.05,0.56,226300.0,500.0,228300.0,1554.54
25,-950.6448250000832,637.5796800032258,-18.89,8100.000000000001,0.75,2.79,331800.0,3100.0,343000.0,8446.86
25,-955.6448250000832,630.6896800026298,-33.98,2500.0,0.08,0.94,216900.0,900.0,220300.0,2590.96
25,-963.0248250000876,620.7596800029278,-55.7,6000.0,0.2,2.34,242800.0,1700.0000000000002,250500.0,6226.56
25,-969.6948250001296,611.9296800028533,-74.8,7700.0,0.29,2.87,235400.0,2400.0,245500.0,7984.58
25,-976.7648250000784,602.5096800029278,-95.05,7900.0,0.26,2.52,230000.0,2300.0,240200.0,8150.68
26,781.1751749998657,-756.7003199979663,385.33,5000.0,0.19,0.98,144400.0,100.0,149500.0,5110.82
26,778.795174999861,-762.1703199967742,369.41,1900.0,0.12,0.46,58900.0,600.0,61400.0,1956.64
26,776.9451749998843,-766.2503199968487,357.58,15700.0,0.85,3.74,91100.0,5200.0,112000.0,16141.66
26,774.9051749999635,-770.7803199980408,344.5,3700.0,0.31,0.93,66400.0,1200.0,71300.0,3824.62
26,772.2251749999123,-776.7403199970722,327.35,10200.0,0.64,2.52,82400.0,3500.0,96100.0,10507.68
26,768.435174999875,-784.9103199969977,304.03,4800.0,0.25,0.81,64000.0,2000.0,70800.0,4905.54
26,764.8551749999169,-792.3803199976683,283.11,6800.000000000001,0.26,1.43,68400.0,2200.0,77400.0,6959.120000000001
26,761.4251749998657,-799.4003199972212,263.83,5000.0,0.1,1.06,48700.0,1700.0000000000002,55400.0,5104.04
26,758.715174999903,-804.9003199972212,248.97,1300.0,0.03,0.27,88500.0,500.0,90300.0,1327.18
26,751.1651749999728,-820.0403199978173,209.09,2000.0,0.03,0.24,119600.0,800.0,122400.0,2024.66
26,746.7251749999123,-829.0703199971467,186.2,1500.0,0.05,0.15,96500.0,900.0,98900.0,1520.1
26,742.2751749999588,-838.2903199978173,163.39,1400.0000000000002,0.09,0.09,131700.0,1200.0,134300.0,1421.0600000000002
26,737.9151749999728,-847.7203199975193,140.66,1000.0,0.04,0.08,127300.0,700.0000000000001,129000.0,1012.72
26,733.545174999861,-857.3003199975938,117.98,1600.0,0.09,0.15,137100.0,1100.0,139800.0,1626.1
26,729.1351749999449,-866.9703199975193,95.35,1900.0,0.08,0.16,122400.0,1300.0,125600.0,1925.44
26,725.185174999875,-875.7303199972957,75.15,600.0,0.02,0.12,131400.0,400.0,132400.0,613.08
27,-469.7548250000691,154.51968000270426,387.51,2000.0,0.24,1.25,151800.0,200.0,154000.0,2141.0
27,-473.1548250000924,146.4096800033003,363.14,2700.0,0.06,0.95,298300.0,300.0,301300.0,2788.8
27,-476.70482500013895,138.2396800033748,339.18,1200.0,0.02,0.49,393400.00000000006,300.0,394900.00000000006,1244.16
27,-480.2948250001064,130.06968000344932,315.59,1400.0000000000002,0.04,0.44,390200.00000000006,500.0,392100.00000000006,1442.9600000000003
27,-482.70482500013895,124.42968000285327,299.67,400.0,0.02,0.14,187800.0,200.0,188400.0,414.76
27,-484.70482500013895,119.63968000374734,286.48,3700.0,0.05,0.93,335200.00000000006,1000.0,339900.00000000006,3785.62
27,-487.8448250000365,112.04968000203372,265.83,2400.0,0.06,0.58,253300.0,700.0000000000001,256400.0,2457.72
